Merchant_id,pos_ratio,Pos_Count,total_count
46007,0.0,0,53
46008,0.0,0,8
46009,0.0,0,11
46010,0.0,0,42
46011,0.0,0,190
46012,0.0,0,51
46013,0.0,0,35
46014,0.0,0,5
46015,0.0,0,17
46100,0.0,0,38
46101,0.0,0,11
46102,0.0,0,55
46103,0.0,0,23
46104,0.0,0,50
46105,0.0,0,22
46106,0.0,0,49
46107,0.0,0,18
46108,0.0,0,100
46109,0.0,0,34
46110,0.0,0,94
46111,0.0,0,51
46112,0.0,0,85
46113,0.0,0,27
46114,0.0,0,60
46115,0.0,0,59
46200,0.0,0,175
46201,0.0,0,79
46202,0.0,0,53
46204,0.0,0,47
46205,0.0,0,31
46206,0.0,0,17
46207,0.0,0,24
46208,0.0,0,37
46209,0.0,0,29
46210,0.0,0,134
46213,0.0,0,21
46214,0.0,0,69
46215,0.0,0,54
46300,0.0,0,18
46301,0.0,0,46
46302,0.0,0,19
46304,0.0,0,40
46305,0.0,0,14
46306,0.0,0,95
46309,0.0,0,12
46311,0.0,0,23
46312,0.0,0,143
46313,0.0,0,61
46315,0.0,0,98
46400,0.0,0,33
46401,0.0,0,71
46402,0.0,0,25
46404,0.0,0,38
46405,0.0,0,60
46406,0.0,0,25
46407,0.0,0,101
46408,0.0,0,72
46409,0.0,0,18
46411,0.0,0,29
46412,0.0,0,170
46413,0.0,0,8
46414,0.0,0,6
46500,0.0,0,31
46501,0.0,0,107
46502,0.0,0,125
46504,0.0,0,565
46505,0.0,0,19
46506,0.0,0,29
46507,0.0,0,54
46509,0.0,0,56
46510,0.0,0,371
46511,0.0,0,67
46512,0.0,0,36
46513,0.0,0,140
46514,0.0,0,23
46515,0.0,0,10
46600,0.0,0,24
46601,0.0,0,26
46604,0.0,0,255
46605,0.0,0,27
46607,0.0,0,34
46608,0.0,0,31
46609,0.0,0,101
46611,0.0,0,31
46612,0.0,0,27
46613,0.0,0,33
46614,0.0,0,40
46615,0.0,0,36
46700,0.0,0,7
46701,0.0,0,634
46702,0.0,0,48
46703,0.0,0,28
46704,0.0,0,77
46705,0.0,0,36
46706,0.0,0,46
46707,0.0,0,19
46708,0.0,0,42
46709,0.0,0,20
46711,0.0,0,8
46712,0.0,0,8
46713,0.0,0,13
46715,0.0,0,49
46800,0.0,0,297
46801,0.0,0,54
46802,0.0,0,186
46803,0.0,0,50
46804,0.0,0,10
46805,0.0,0,10
46806,0.0,0,31
46807,0.0,0,36
46808,0.0,0,24
46809,0.0,0,17
46810,0.0,0,27
46811,0.0,0,42
46812,0.0,0,7
46814,0.0,0,142
46815,0.0,0,32
46900,0.0,0,17
46902,0.0,0,221
46903,0.0,0,18
46905,0.0,0,69
46908,0.0,0,24
46909,0.0,0,3
46910,0.0,0,46
46911,0.0,0,95
47000,0.0,0,13
47001,0.0,0,37
47002,0.0,0,21
47004,0.0,0,1
47005,0.0,0,69
47007,0.0,0,14
47008,0.0,0,182
47009,0.0,0,79
47010,0.0,0,55
47011,0.0,0,43
47012,0.0,0,35
47013,0.0,0,36
47015,0.0,0,23
47100,0.0,0,45
47101,0.0,0,7
47102,0.0,0,96
47103,0.0,0,264
47104,0.0,0,25
47105,0.0,0,9
47106,0.0,0,62
47108,0.0,0,75
47109,0.0,0,18
47110,0.0,0,147
47111,0.0,0,50
47112,0.0,0,44
47113,0.0,0,139
47114,0.0,0,33
47115,0.0,0,38
47200,0.0,0,74
47201,0.0,0,19
47202,0.0,0,12
47203,0.0,0,39
47204,0.0,0,53
47205,0.0,0,37
47206,0.0,0,22
47207,0.0,0,75
47208,0.0,0,114
47209,0.0,0,51
47210,0.0,0,31
47212,0.0,0,163
47213,0.0,0,24
47214,0.0,0,20
47215,0.0,0,118
47300,0.0,0,35
47301,0.0,0,22
47304,0.0,0,107
47305,0.0,0,142
47306,0.0,0,23
47307,0.0,0,39
47308,0.0,0,52
47309,0.0,0,37
47312,0.0,0,79
47314,0.0,0,25
47315,0.0,0,10
47400,0.0,0,9
47401,0.0,0,18
47402,0.0,0,49
47403,0.0,0,32
47404,0.0,0,20
47405,0.0,0,942
47406,0.0,0,53
47407,0.0,0,44
47408,0.0,0,25
47409,0.0,0,74
47410,0.0,0,46
47413,0.0,0,33
47414,0.0,0,32
47415,0.0,0,1361
47500,0.0,0,95
47501,0.0,0,37
47502,0.0,0,33
47503,0.0,0,39
47504,0.0,0,186
47506,0.0,0,22
47507,0.0,0,20
47508,0.0,0,72
47509,0.0,0,20
47511,0.0,0,85
47512,0.0,0,42
47514,0.0,0,105
47515,0.0,0,153
47600,0.0,0,10
47601,0.0,0,32
47602,0.0,0,19
47603,0.0,0,53
47604,0.0,0,48
47606,0.0,0,13
47607,0.0,0,42
47608,0.0,0,8
47610,0.0,0,70
47613,0.0,0,55
47614,0.0,0,33
47615,0.0,0,94
47700,0.0,0,326
47703,0.0,0,35
47704,0.0,0,20
47705,0.0,0,31
47706,0.0,0,15
47707,0.0,0,162
47708,0.0,0,133
47709,0.0,0,49
47711,0.0,0,99
47713,0.0,0,102
47714,0.0,0,54
47715,0.0,0,62
47800,0.0,0,99
47802,0.0,0,38
47803,0.0,0,8
47805,0.0,0,78
47806,0.0,0,55
47807,0.0,0,88
47808,0.0,0,14
47809,0.0,0,9
47810,0.0,0,47
47811,0.0,0,33
47812,0.0,0,18
47813,0.0,0,69
47900,0.0,0,27
47901,0.0,0,82
47902,0.0,0,27
47903,0.0,0,66
47904,0.0,0,15
47905,0.0,0,60
47906,0.0,0,10
47907,0.0,0,64
47908,0.0,0,17
47909,0.0,0,16
47910,0.0,0,17
47911,0.0,0,34
47912,0.0,0,73
47913,0.0,0,23
47914,0.0,0,107
47915,0.0,0,15
48000,0.0,0,34
48001,0.0,0,16
48002,0.0,0,31
48003,0.0,0,30
48004,0.0,0,272
48006,0.0,0,71
48007,0.0,0,50
48008,0.0,0,31
48009,0.0,0,27
48011,0.0,0,46
48012,0.0,0,13
48013,0.0,0,42
48014,0.0,0,18
48015,0.0,0,16
48100,0.0,0,53
48101,0.0,0,106
48102,0.0,0,95
48103,0.0,0,35
48105,0.0,0,105
48108,0.0,0,121
48109,0.0,0,31
48110,0.0,0,118
48111,0.0,0,66
48112,0.0,0,31
48113,0.0,0,38
48115,0.0,0,46
48200,0.0,0,24
48201,0.0,0,377
48203,0.0,0,42
48204,0.0,0,71
48205,0.0,0,93
48206,0.0,0,13
48207,0.0,0,16
48208,0.0,0,125
48209,0.0,0,105
48210,0.0,0,7
48211,0.0,0,40
48212,0.0,0,181
48214,0.0,0,19
48215,0.0,0,49
48300,0.0,0,43
48301,0.0,0,80
48302,0.0,0,23
48303,0.0,0,44
48304,0.0,0,203
48306,0.0,0,138
48307,0.0,0,17
48308,0.0,0,143
48310,0.0,0,22
48312,0.0,0,33
48313,0.0,0,17
48314,0.0,0,26
48400,0.0,0,32
48401,0.0,0,30
48402,0.0,0,17
48403,0.0,0,26
48404,0.0,0,44
48405,0.0,0,59
48406,0.0,0,37
48407,0.0,0,25
48410,0.0,0,6
48412,0.0,0,75
48413,0.0,0,54
48415,0.0,0,22
48500,0.0,0,36
48501,0.0,0,81
48502,0.0,0,84
48503,0.0,0,38
48504,0.0,0,213
48505,0.0,0,29
48506,0.0,0,47
48508,0.0,0,28
48509,0.0,0,29
48511,0.0,0,40
48512,0.0,0,70
48514,0.0,0,32
48515,0.0,0,23
48600,0.0,0,20
48601,0.0,0,11
48602,0.0,0,18
48603,0.0,0,36
48604,0.0,0,21
48605,0.0,0,8
48606,0.0,0,75
48607,0.0,0,196
48608,0.0,0,227
48609,0.0,0,29
48610,0.0,0,75
48611,0.0,0,65
48613,0.0,0,18
48615,0.0,0,946
48700,0.0,0,12
48701,0.0,0,59
48702,0.0,0,9
48703,0.0,0,16
48704,0.0,0,21
48705,0.0,0,32
48706,0.0,0,71
48707,0.0,0,19
48708,0.0,0,47
48709,0.0,0,15
48711,0.0,0,9
48712,0.0,0,28
48713,0.0,0,85
48714,0.0,0,63
48715,0.0,0,37
48800,0.0,0,119
48801,0.0,0,345
48802,0.0,0,31
48805,0.0,0,30
48806,0.0,0,150
48807,0.0,0,17
48808,0.0,0,199
48809,0.0,0,16
48810,0.0,0,161
48811,0.0,0,115
48812,0.0,0,39
48814,0.0,0,31
48815,0.0,0,37
48900,0.0,0,24
48902,0.0,0,17
48903,0.0,0,66
48904,0.0,0,27
48905,0.0,0,45
48906,0.0,0,24
48908,0.0,0,45
48911,0.0,0,62
48912,0.0,0,21
48913,0.0,0,53
48914,0.0,0,670
49001,0.0,0,21
49002,0.0,0,72
49003,0.0,0,45
49004,0.0,0,79
49005,0.0,0,16
49006,0.0,0,20
49007,0.0,0,12
49008,0.0,0,37
49009,0.0,0,53
49010,0.0,0,47
49011,0.0,0,102
49012,0.0,0,60
49013,0.0,0,20
49014,0.0,0,29
49015,0.0,0,30
49101,0.0,0,87
49102,0.0,0,40
49103,0.0,0,274
49104,0.0,0,21
49105,0.0,0,60
49106,0.0,0,75
49107,0.0,0,27
49110,0.0,0,15
49111,0.0,0,143
49112,0.0,0,37
49113,0.0,0,47
49114,0.0,0,12
49115,0.0,0,128
49200,0.0,0,111
49201,0.0,0,70
49203,0.0,0,223
49204,0.0,0,54
49205,0.0,0,115
49206,0.0,0,55
49207,0.0,0,58
49208,0.0,0,88
49209,0.0,0,170
49212,0.0,0,61
49213,0.0,0,41
49214,0.0,0,54
49300,0.0,0,40
49302,0.0,0,16
49303,0.0,0,31
49307,0.0,0,14
49309,0.0,0,37
49310,0.0,0,9
49311,0.0,0,25
49312,0.0,0,34
49313,0.0,0,80
49314,0.0,0,45
49315,0.0,0,19
49402,0.0,0,264
49404,0.0,0,30
49405,0.0,0,23
49406,0.0,0,108
49407,0.0,0,45
49408,0.0,0,105
49409,0.0,0,83
49410,0.0,0,43
49412,0.0,0,54
49413,0.0,0,13
49414,0.0,0,26
49415,0.0,0,12
49500,0.0,0,94
49502,0.0,0,39
49503,0.0,0,52
49504,0.0,0,20
49505,0.0,0,46
49506,0.0,0,161
49509,0.0,0,34
49511,0.0,0,301
49512,0.0,0,60
49514,0.0,0,22
49515,0.0,0,221
49601,0.0,0,25
49603,0.0,0,245
49604,0.0,0,21
49605,0.0,0,97
49606,0.0,0,41
49608,0.0,0,19
49609,0.0,0,14
49610,0.0,0,81
49611,0.0,0,63
49612,0.0,0,15
49613,0.0,0,34
49614,0.0,0,49
49615,0.0,0,37
49701,0.0,0,19
49702,0.0,0,92
49703,0.0,0,246
49704,0.0,0,15
49705,0.0,0,105
49706,0.0,0,108
49707,0.0,0,64
49708,0.0,0,22
49709,0.0,0,21
49710,0.0,0,14
49711,0.0,0,43
49712,0.0,0,31
49713,0.0,0,50
49714,0.0,0,39
49803,0.0,0,86
49804,0.0,0,22
49805,0.0,0,129
49806,0.0,0,31
49807,0.0,0,30
49808,0.0,0,69
49809,0.0,0,23
49810,0.0,0,101
49811,0.0,0,39
49812,0.0,0,196
49813,0.0,0,32
49814,0.0,0,116
49815,0.0,0,76
49903,0.0,0,24
49904,0.0,0,56
49905,0.0,0,23
49907,0.0,0,72
49908,0.0,0,22
49909,0.0,0,30
49910,0.0,0,122
49911,0.0,0,64
49912,0.0,0,30
49913,0.0,0,142
49914,0.0,0,77
49915,0.0,0,69
50000,0.0,0,27
50001,0.0,0,33
50002,0.0,0,868
50003,0.0,0,33
50004,0.0,0,43
50005,0.0,0,102
50006,0.0,0,213
50007,0.0,0,40
50008,0.0,0,38
50009,0.0,0,108
50010,0.0,0,325
50011,0.0,0,17
50012,0.0,0,3
50013,0.0,0,284
50014,0.0,0,13
50015,0.0,0,11
50100,0.0,0,32
50101,0.0,0,47
50102,0.0,0,132
50105,0.0,0,43
50106,0.0,0,22
50107,0.0,0,28
50109,0.0,0,34
50110,0.0,0,22
50111,0.0,0,30
50113,0.0,0,65
50114,0.0,0,19
50115,0.0,0,14
50201,0.0,0,40
50202,0.0,0,18
50203,0.0,0,49
50204,0.0,0,290
50205,0.0,0,11
50206,0.0,0,11
50207,0.0,0,97
50208,0.0,0,48
50209,0.0,0,46
50210,0.0,0,9
50212,0.0,0,28
50214,0.0,0,830
50215,0.0,0,280
50300,0.0,0,572
50302,0.0,0,23
50303,0.0,0,53
50306,0.0,0,21
50308,0.0,0,41
50309,0.0,0,255
50311,0.0,0,13
50312,0.0,0,50
50313,0.0,0,30
50314,0.0,0,32
50315,0.0,0,14
50400,0.0,0,15
50401,0.0,0,157
50403,0.0,0,33
50405,0.0,0,76
50406,0.0,0,13
50407,0.0,0,92
50408,0.0,0,84
50409,0.0,0,224
50410,0.0,0,19
50411,0.0,0,17
50412,0.0,0,8
50413,0.0,0,369
50414,0.0,0,279
50415,0.0,0,30
50500,0.0,0,55
50501,0.0,0,29
50502,0.0,0,47
50503,0.0,0,206
50504,0.0,0,21
50505,0.0,0,74
50506,0.0,0,3
50507,0.0,0,13
50508,0.0,0,239
50509,0.0,0,25
50510,0.0,0,177
50513,0.0,0,52
50515,0.0,0,36
50600,0.0,0,107
50601,0.0,0,43
50603,0.0,0,61
50604,0.0,0,9
50605,0.0,0,40
50606,0.0,0,33
50608,0.0,0,74
50609,0.0,0,101
50610,0.0,0,41
50611,0.0,0,27
50612,0.0,0,29
50613,0.0,0,21
50614,0.0,0,15
50615,0.0,0,22
50700,0.0,0,14
50703,0.0,0,17
50704,0.0,0,65
50705,0.0,0,33
50706,0.0,0,43
50707,0.0,0,53
50708,0.0,0,72
50709,0.0,0,110
50710,0.0,0,265
50711,0.0,0,1226
50712,0.0,0,17
50714,0.0,0,25
50715,0.0,0,119
50800,0.0,0,9
50801,0.0,0,16
50802,0.0,0,8
50803,0.0,0,14
50804,0.0,0,28
50805,0.0,0,36
50806,0.0,0,14
50807,0.0,0,26
50808,0.0,0,204
50810,0.0,0,5
50811,0.0,0,53
50812,0.0,0,76
50814,0.0,0,111
50815,0.0,0,19
50900,0.0,0,40
50901,0.0,0,101
50902,0.0,0,31
50904,0.0,0,9
50905,0.0,0,27
50906,0.0,0,26
50907,0.0,0,131
50908,0.0,0,105
50909,0.0,0,45
50911,0.0,0,66
50913,0.0,0,166
50914,0.0,0,12
50915,0.0,0,24
51001,0.0,0,50
51002,0.0,0,47
51006,0.0,0,133
51007,0.0,0,11
51008,0.0,0,58
51010,0.0,0,31
51011,0.0,0,44
51012,0.0,0,24
51013,0.0,0,11
51015,0.0,0,45
51102,0.0,0,24
51103,0.0,0,34
51104,0.0,0,92
51105,0.0,0,9
51106,0.0,0,21
51107,0.0,0,6
51108,0.0,0,45
51110,0.0,0,97
51111,0.0,0,14
51112,0.0,0,21
51113,0.0,0,13
51114,0.0,0,133
51115,0.0,0,35
51200,0.0,0,94
51202,0.0,0,8
51203,0.0,0,61
51204,0.0,0,8
51205,0.0,0,71
51206,0.0,0,47
51207,0.0,0,56
51208,0.0,0,13
51209,0.0,0,29
51210,0.0,0,62
51211,0.0,0,55
51212,0.0,0,74
51213,0.0,0,74
51214,0.0,0,50
51215,0.0,0,15
51300,0.0,0,65
51301,0.0,0,28
51302,0.0,0,3
51303,0.0,0,19
51306,0.0,0,229
51307,0.0,0,19
51309,0.0,0,91
51311,0.0,0,78
51312,0.0,0,25
51313,0.0,0,18
51314,0.0,0,109
51315,0.0,0,70
51400,0.0,0,201
51401,0.0,0,44
51402,0.0,0,249
51404,0.0,0,26
51405,0.0,0,25
51406,0.0,0,80
51407,0.0,0,43
51408,0.0,0,114
51409,0.0,0,43
51410,0.0,0,40
51411,0.0,0,58
51412,0.0,0,32
51414,0.0,0,23
51415,0.0,0,41
51500,0.0,0,26
51501,0.0,0,27
51503,0.0,0,13
51506,0.0,0,12
51507,0.0,0,73
51509,0.0,0,206
51510,0.0,0,78
51511,0.0,0,27
51513,0.0,0,47
51515,0.0,0,28
51600,0.0,0,28
51602,0.0,0,12
51603,0.0,0,19
51604,0.0,0,7
51605,0.0,0,32
51606,0.0,0,19
51607,0.0,0,143
51608,0.0,0,34
51609,0.0,0,11
51610,0.0,0,18
51611,0.0,0,466
51612,0.0,0,30
51613,0.0,0,45
51614,0.0,0,24
51700,0.0,0,32
51701,0.0,0,36
51702,0.0,0,39
51703,0.0,0,167
51704,0.0,0,116
51706,0.0,0,256
51707,0.0,0,23
51709,0.0,0,35
51710,0.0,0,38
51711,0.0,0,55
51712,0.0,0,98
51713,0.0,0,32
51715,0.0,0,28
51800,0.0,0,14
51801,0.0,0,30
51802,0.0,0,48
51804,0.0,0,16
51805,0.0,0,61
51806,0.0,0,22
51807,0.0,0,52
51809,0.0,0,9
51811,0.0,0,56
51813,0.0,0,21
51814,0.0,0,17
51815,0.0,0,57
51901,0.0,0,61
51902,0.0,0,24
51903,0.0,0,20
51904,0.0,0,733
51905,0.0,0,55
51908,0.0,0,24
51909,0.0,0,21
51910,0.0,0,337
51911,0.0,0,5
51914,0.0,0,553
51915,0.0,0,44
52000,0.0,0,38
52001,0.0,0,38
52002,0.0,0,13
52003,0.0,0,52
52004,0.0,0,31
52006,0.0,0,34
52008,0.0,0,48
52010,0.0,0,36
52011,0.0,0,24
52012,0.0,0,73
52013,0.0,0,35
52014,0.0,0,17
52015,0.0,0,61
52100,0.0,0,82
52104,0.0,0,46
52106,0.0,0,46
52107,0.0,0,12
52108,0.0,0,16
52109,0.0,0,26
52111,0.0,0,68
52112,0.0,0,21
52113,0.0,0,23
52115,0.0,0,32
52200,0.0,0,44
52202,0.0,0,36
52203,0.0,0,14
52205,0.0,0,82
52206,0.0,0,9
52207,0.0,0,410
52208,0.0,0,46
52209,0.0,0,16
52210,0.0,0,73
52211,0.0,0,33
52212,0.0,0,10
52213,0.0,0,72
52214,0.0,0,190
52300,0.0,0,133
52301,0.0,0,69
52302,0.0,0,28
52303,0.0,0,76
52304,0.0,0,24
52309,0.0,0,24
52310,0.0,0,16
52312,0.0,0,16
52313,0.0,0,25
52315,0.0,0,99
52400,0.0,0,18
52401,0.0,0,11
52402,0.0,0,113
52403,0.0,0,15
52404,0.0,0,10
52405,0.0,0,34
52406,0.0,0,10
52408,0.0,0,38
52409,0.0,0,9
52410,0.0,0,30
52411,0.0,0,42
52412,0.0,0,60
52414,0.0,0,18
52500,0.0,0,23
52501,0.0,0,155
52502,0.0,0,33
52503,0.0,0,30
52504,0.0,0,3
52506,0.0,0,52
52507,0.0,0,19
52508,0.0,0,66
52510,0.0,0,22
52511,0.0,0,21
52512,0.0,0,46
52513,0.0,0,27
52514,0.0,0,57
52515,0.0,0,77
52600,0.0,0,27
52602,0.0,0,45
52603,0.0,0,11
52604,0.0,0,33
52605,0.0,0,21
52607,0.0,0,190
52608,0.0,0,20
52609,0.0,0,277
52612,0.0,0,15
52613,0.0,0,72
52614,0.0,0,34
52615,0.0,0,43
52700,0.0,0,24
52703,0.0,0,18
52704,0.0,0,22
52705,0.0,0,417
52706,0.0,0,20
52707,0.0,0,63
52710,0.0,0,310
52711,0.0,0,46
52713,0.0,0,50
52714,0.0,0,54
52715,0.0,0,26
52800,0.0,0,53
52801,0.0,0,69
52802,0.0,0,19
52803,0.0,0,50
52804,0.0,0,32
52806,0.0,0,41
52807,0.0,0,62
52808,0.0,0,11
52809,0.0,0,62
52810,0.0,0,244
52811,0.0,0,25
52812,0.0,0,101
52813,0.0,0,20
52814,0.0,0,250
52815,0.0,0,24
52900,0.0,0,33
52902,0.0,0,17
52903,0.0,0,70
52904,0.0,0,12
52905,0.0,0,125
52906,0.0,0,25
52907,0.0,0,77
52908,0.0,0,83
52909,0.0,0,22
52911,0.0,0,111
52912,0.0,0,116
52913,0.0,0,99
52914,0.0,0,157
53000,0.0,0,25
53001,0.0,0,168
53003,0.0,0,32
53004,0.0,0,21
53005,0.0,0,19
53007,0.0,0,14
53008,0.0,0,15
53009,0.0,0,99
53010,0.0,0,10
53011,0.0,0,22
53012,0.0,0,60
53013,0.0,0,10
53014,0.0,0,37
53015,0.0,0,172
53100,0.0,0,10
53101,0.0,0,25
53102,0.0,0,371
53103,0.0,0,26
53104,0.0,0,1239
53105,0.0,0,20
53106,0.0,0,32
53107,0.0,0,61
53109,0.0,0,56
53110,0.0,0,14
53111,0.0,0,20
53112,0.0,0,21
53113,0.0,0,197
53114,0.0,0,15
53115,0.0,0,13
53200,0.0,0,18
53201,0.0,0,126
53202,0.0,0,89
53203,0.0,0,82
53204,0.0,0,62
53206,0.0,0,5
53207,0.0,0,20
53208,0.0,0,14
53209,0.0,0,32
53210,0.0,0,63
53211,0.0,0,57
53212,0.0,0,10
53213,0.0,0,61
53214,0.0,0,4
53215,0.0,0,28
53300,0.0,0,104
53302,0.0,0,18
53303,0.0,0,40
53306,0.0,0,19
53307,0.0,0,25
53309,0.0,0,36
53310,0.0,0,92
53311,0.0,0,28
53312,0.0,0,53
53313,0.0,0,30
53314,0.0,0,9
53315,0.0,0,16
53400,0.0,0,93
53401,0.0,0,19
53402,0.0,0,291
53403,0.0,0,92
53404,0.0,0,317
53405,0.0,0,25
53406,0.0,0,18
53407,0.0,0,73
53408,0.0,0,19
53409,0.0,0,11
53410,0.0,0,105
53411,0.0,0,29
53412,0.0,0,90
53413,0.0,0,74
53414,0.0,0,47
53415,0.0,0,25
53500,0.0,0,34
53501,0.0,0,37
53502,0.0,0,22
53503,0.0,0,257
53504,0.0,0,109
53505,0.0,0,28
53506,0.0,0,39
53507,0.0,0,21
53508,0.0,0,37
53511,0.0,0,103
53512,0.0,0,8
53514,0.0,0,44
53515,0.0,0,40
53600,0.0,0,19
53601,0.0,0,20
53602,0.0,0,11
53604,0.0,0,107
53606,0.0,0,57
53609,0.0,0,8
53610,0.0,0,15
53611,0.0,0,1683
53612,0.0,0,21
53613,0.0,0,75
53615,0.0,0,42
53700,0.0,0,66
53701,0.0,0,32
53703,0.0,0,193
53704,0.0,0,26
53705,0.0,0,37
53707,0.0,0,83
53708,0.0,0,36
53709,0.0,0,120
53710,0.0,0,5
53711,0.0,0,61
53712,0.0,0,23
53715,0.0,0,410
53800,0.0,0,21
53801,0.0,0,30
53805,0.0,0,32
53806,0.0,0,82
53807,0.0,0,17
53808,0.0,0,36
53809,0.0,0,253
53810,0.0,0,42
53812,0.0,0,20
53813,0.0,0,14
53814,0.0,0,81
53815,0.0,0,20
53900,0.0,0,14
53901,0.0,0,26
53902,0.0,0,19
53903,0.0,0,10
53904,0.0,0,293
53906,0.0,0,27
53908,0.0,0,10
53909,0.0,0,22
53911,0.0,0,24
53914,0.0,0,84
53915,0.0,0,175
54000,0.0,0,132
54001,0.0,0,40
54002,0.0,0,16
54003,0.0,0,47
54005,0.0,0,41
54006,0.0,0,39
54007,0.0,0,17
54009,0.0,0,84
54010,0.0,0,9
54012,0.0,0,21
54013,0.0,0,15
54014,0.0,0,27
54015,0.0,0,25
54100,0.0,0,21
54101,0.0,0,62
54103,0.0,0,76
54104,0.0,0,85
54105,0.0,0,38
54106,0.0,0,106
54107,0.0,0,18
54108,0.0,0,66
54109,0.0,0,24
54110,0.0,0,23
54111,0.0,0,46
54112,0.0,0,8
54113,0.0,0,19
54114,0.0,0,28
54115,0.0,0,18
54200,0.0,0,52
54201,0.0,0,42
54203,0.0,0,433
54204,0.0,0,31
54205,0.0,0,30
54206,0.0,0,116
54207,0.0,0,69
54208,0.0,0,331
54209,0.0,0,49
54210,0.0,0,57
54211,0.0,0,14
54212,0.0,0,63
54213,0.0,0,38
54214,0.0,0,25
54215,0.0,0,29
54301,0.0,0,18
54302,0.0,0,42
54305,0.0,0,63
54307,0.0,0,20
54308,0.0,0,17
54311,0.0,0,13
54312,0.0,0,28
54313,0.0,0,13
54315,0.0,0,80
54400,0.0,0,25
54401,0.0,0,27
54403,0.0,0,51
54404,0.0,0,14
54405,0.0,0,525
54406,0.0,0,29
54408,0.0,0,36
54409,0.0,0,15
54410,0.0,0,33
54411,0.0,0,48
54412,0.0,0,94
54413,0.0,0,68
54414,0.0,0,40
54415,0.0,0,22
54500,0.0,0,19
54501,0.0,0,16
54502,0.0,0,14
54503,0.0,0,44
54504,0.0,0,38
54505,0.0,0,201
54506,0.0,0,216
54507,0.0,0,26
54508,0.0,0,38
54509,0.0,0,23
54510,0.0,0,38
54511,0.0,0,40
54512,0.0,0,35
54513,0.0,0,77
54514,0.0,0,28
54515,0.0,0,26
54600,0.0,0,12
54601,0.0,0,56
54603,0.0,0,31
54604,0.0,0,41
54605,0.0,0,72
54606,0.0,0,43
54607,0.0,0,28
54610,0.0,0,20
54611,0.0,0,27
54613,0.0,0,6
54614,0.0,0,23
54615,0.0,0,16
54700,0.0,0,10
54701,0.0,0,387
54702,0.0,0,121
54703,0.0,0,47
54704,0.0,0,19
54705,0.0,0,59
54707,0.0,0,38
54708,0.0,0,15
54709,0.0,0,14
54710,0.0,0,29
54712,0.0,0,58
54713,0.0,0,22
54802,0.0,0,13
54803,0.0,0,8
54804,0.0,0,246
54805,0.0,0,24
54812,0.0,0,37
54813,0.0,0,14
54814,0.0,0,57
54815,0.0,0,67
54900,0.0,0,24
54901,0.0,0,45
54902,0.0,0,12
54903,0.0,0,22
54904,0.0,0,25
54905,0.0,0,12
54906,0.0,0,49
54907,0.0,0,17
54908,0.0,0,31
54910,0.0,0,51
54912,0.0,0,72
54913,0.0,0,36
54914,0.0,0,59
54915,0.0,0,18
55000,0.0,0,50
55001,0.0,0,55
55002,0.0,0,408
55004,0.0,0,43
55005,0.0,0,7
55006,0.0,0,20
55008,0.0,0,162
55011,0.0,0,41
55014,0.0,0,26
55015,0.0,0,40
55100,0.0,0,29
55101,0.0,0,22
55102,0.0,0,15
55103,0.0,0,4
55104,0.0,0,67
55105,0.0,0,14
55107,0.0,0,35
55108,0.0,0,51
55109,0.0,0,21
55110,0.0,0,23
55111,0.0,0,42
55112,0.0,0,74
55113,0.0,0,56
55114,0.0,0,18
55115,0.0,0,111
55200,0.0,0,44
55201,0.0,0,54
55202,0.0,0,101
55203,0.0,0,23
55204,0.0,0,26
55208,0.0,0,31
55209,0.0,0,23
55210,0.0,0,21
55211,0.0,0,35
55213,0.0,0,25
55214,0.0,0,38
55215,0.0,0,43
55300,0.0,0,57
55301,0.0,0,29
55302,0.0,0,21
55303,0.0,0,94
55304,0.0,0,66
55306,0.0,0,16
55307,0.0,0,15
55308,0.0,0,169
55309,0.0,0,10
55310,0.0,0,144
55312,0.0,0,27
55313,0.0,0,18
55314,0.0,0,37
55315,0.0,0,51
55400,0.0,0,17
55401,0.0,0,33
55402,0.0,0,21
55403,0.0,0,35
55404,0.0,0,41
55405,0.0,0,104
55406,0.0,0,8
55407,0.0,0,17
55408,0.0,0,33
55410,0.0,0,38
55411,0.0,0,55
55414,0.0,0,96
55502,0.0,0,36
55503,0.0,0,31
55504,0.0,0,151
55505,0.0,0,12
55506,0.0,0,139
55507,0.0,0,15
55508,0.0,0,96
55509,0.0,0,36
55510,0.0,0,32
55512,0.0,0,399
55513,0.0,0,32
55514,0.0,0,59
55515,0.0,0,22
55600,0.0,0,18
55602,0.0,0,56
55603,0.0,0,50
55604,0.0,0,76
55605,0.0,0,56
55606,0.0,0,10
55607,0.0,0,47
55609,0.0,0,15
55610,0.0,0,65
55611,0.0,0,16
55612,0.0,0,60
55613,0.0,0,151
55615,0.0,0,47
55700,0.0,0,38
55701,0.0,0,27
55702,0.0,0,4
55703,0.0,0,105
55704,0.0,0,18
55705,0.0,0,10
55706,0.0,0,34
55707,0.0,0,46
55708,0.0,0,15
55709,0.0,0,6
55711,0.0,0,55
55712,0.0,0,134
55713,0.0,0,84
55715,0.0,0,33
55800,0.0,0,30
55803,0.0,0,187
55804,0.0,0,79
55806,0.0,0,88
55807,0.0,0,12
55808,0.0,0,52
55809,0.0,0,17
55810,0.0,0,60
55811,0.0,0,130
55814,0.0,0,56
55900,0.0,0,23
55901,0.0,0,71
55902,0.0,0,107
